case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,load_dt,address,lat,lng
1939426,Bridge Senior Living LLC,Bridge Senior Living LLC,351 Wilmington Island Rd.,Savannah,GA,31410,623312,Homes for the Elderly,1,NA,1,0,0,2019-06-23 00:00:00,2021-05-10 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"351 Wilmington Island Rd., Savannah, GA, 31410",32.0053254,-80.9894606
1939429,The Communities at Indian Haven,County of Indiana,1675 Saltsburg Ave,Indiana,PA,15701,623110,Nursing Care Facilities,2,NA,2,823.86,2,2019-04-06 00:00:00,2019-12-28 00:00:00,2,N/A,823.86,2,0,823.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"1675 Saltsburg Ave, Indiana, PA, 15701",40.6109791,-79.1724011
1939430,Butler RV Center & Auto Sales,"Cars and Credit, Inc.",196 Pittsburgh Road,Butler,PA,16001,441210,Recreational Vehicle Dealers,4,NA,3,3378.67,3,2019-04-06 00:00:00,2021-03-27 00:00:00,4,N/A,3378.67,3,0,3378.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"196 Pittsburgh Road, Butler, PA, 16001",40.834098,-79.9221998
1939433,Dyersville Die Cast,"Joseph L. Ertl, Inc.",502 5th St NW,Dyersville,IA,52040,331521,Aluminum Die-Casting Foundries,2,NA,1,626.18,1,2019-05-15 00:00:00,2021-05-14 00:00:00,2,N/A,626.18,1,0,626.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"502 5th St NW, Dyersville, IA, 52040",42.4872538,-91.1299615
1939455,Johnson Staffing Inc,Johnson Staffing Inc.,108-18 174th St,Jamaica,NY,11433,561320,Temporary Help Services,1,NA,0,0,0,2019-05-14 00:00:00,2021-05-11 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"108-18 174th St, Jamaica, NY, 11433",40.6995441,-73.78187969999999
1939470,SPEC'S Liquors & Wines,SPECS Family Partners LTD.,5625 S Padre Island Dr,Corpus Christi,TX,78412,445310,"Beer, Wine, and Liquor Stores",1,NA,1,27.26,1,2019-04-23 00:00:00,2021-04-22 00:00:00,1,N/A,27.26,1,0,27.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"5625 S Padre Island Dr, Corpus Christi, TX, 78412",27.705773,-97.36984629999999
1939472,Amazon Liquor,Amazon Liquor Inc.,4410 Leopard St.,Corpus Christi,TX,78408,445310,"Beer, Wine, and Liquor Stores",3,NA,2,3026.25,2,2019-04-27 00:00:00,2020-10-10 00:00:00,3,N/A,3026.25,2,400,2626.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"4410 Leopard St., Corpus Christi, TX, 78408",27.7976291,-97.4423187
1939482,Bruno's Italian Kitchen,"Z AND S Food Services, LLC",3199 Dowlen Road,Beaumont,TX,77706,722110,Full-Service Restaurants,3,NA,2,6178.65,2,2019-05-26 00:00:00,2021-05-23 00:00:00,3,N/A,6178.65,2,0,6178.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"3199 Dowlen Road, Beaumont, TX, 77706",30.1096883,-94.16921409999999
1939499,Laundry Express & Cleaners,"R&A MANN, LLC",5360 S John Young Pkwy,Orlando,FL,32839,812310,Coin-Operated Laundries and Drycleaners,2,NA,1,2940,1,2019-07-14 00:00:00,2021-06-27 00:00:00,2,N/A,2940,1,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:43,"5360 S John Young Pkwy, Orlando, FL, 32839",28.4855191,-81.41875519999999
1942138,Transitions Healthcare Autumn Grove Care Cent,"Bonetti Health Care Center, Inc",555 South Main Street,Harrisville,PA,16038,623110,Nursing Care Facilities,69,NA,69,23823.44,69,2019-05-11 00:00:00,2021-05-01 00:00:00,69,N/A,23823.44,69,0,23823.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"555 South Main Street, Harrisville, PA, 16038",41.1290529,-80.0075952
1942140,Wendy's (Vero Beach),"Starboard Group Employment Services, Inc.",890 S. U.S. Highway 1,Vero Beach,FL,32962,722211,Limited-Service Restaurants,1,NA,0,0,0,2019-07-29 00:00:00,2021-07-28 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"890 S. U.S. Highway 1, Vero Beach, FL, 32962",27.5871115,-80.3774789
1942142,Zaxby's Chicken Fingers & Buffalo Wings,Chicken Daze LLC.,3025 S.W. Port Saint Lucie Blvd.,Port Saint Lucie,FL,34953,722211,Limited-Service Restaurants,1,NA,0,0,0,2019-06-13 00:00:00,2021-06-12 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"3025 S.W. Port Saint Lucie Blvd., Port Saint Lucie, FL, 34953",27.2536404,-80.3762605
1942143,Arby's (PSL),"Mosaic Red Hat Group, LLC",1621 N.W. Saint Lucie West Blvd.,Port Saint Lucie,FL,34986,722211,Limited-Service Restaurants,2,NA,1,32.63,1,2019-06-12 00:00:00,2021-06-11 00:00:00,2,N/A,32.63,1,32.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"1621 N.W. Saint Lucie West Blvd., Port Saint Lucie, FL, 34986",27.3138016,-80.3954409
1942144,Burger Fi,NDM Hospitality Services Davie LLC,1902 South University Drive,Fort Lauderdale,FL,33324,722211,Limited-Service Restaurants,1,NA,0,0,0,2019-06-26 00:00:00,2021-06-25 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"1902 South University Drive, Fort Lauderdale, FL, 33324",26.0959684,-80.2492734
1942145,Wendy's,JAE Miami Dade LLC,3003 NE 8th Street,Homestead,FL,33033,722211,Limited-Service Restaurants,1,NA,0,0,0,2019-06-25 00:00:00,2021-06-24 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"3003 NE 8th Street, Homestead, FL, 33033",25.4779475,-80.4330433
1942150,Black Bear Diner,"Banwait, L.L.C.",32065 Pacific Hwy S.,Federal Way,WA,98003,722110,Full-Service Restaurants,1,NA,1,3807.19,1,2019-08-28 00:00:00,2021-07-14 00:00:00,1,N/A,3807.19,1,0,3807.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"32065 Pacific Hwy S., Federal Way, WA, 98003",47.313318,-122.3140111
1942158,"Smart Foods, Inc.",Smart Foods,72 Wavash Avenue,Clifton,NJ,07011,493190,Other Warehousing and Storage,8,NA,7,5731.41,7,2019-06-10 00:00:00,2021-06-09 00:00:00,8,N/A,5731.41,7,0,5731.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"72 Wavash Avenue, Clifton, NJ, 07011",40.8885627,-74.14688819999999
1942183,Cascades Pet Hospital & Pet Depot,"Cascade Pet Services, LLC",21435 Epicerie Plaza,Sterling,VA,20164,541940,Veterinary Services,3,NA,1,291.4,1,2019-06-09 00:00:00,2021-06-09 00:00:00,3,N/A,291.4,1,216.78,74.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"21435 Epicerie Plaza, Sterling, VA, 20164",39.0232698,-77.39456899999999
1942204,"Bagley Produce Co., Inc.","Bagley Produce Company, Inc.",4910 N Expressway 28,Edinburg,TX,78541,115114,Postharvest Crop Activities (except Cotton Ginning),3,NA,2,8952.15,2,2019-06-03 00:00:00,2021-06-04 00:00:00,3,N/A,8952.15,2,0,8952.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:44,"4910 N Expressway 28, Edinburg, TX, 78541",26.1593014,-97.6796713
1916782,Malai Kitchen,Malai LLC,3699 McKinney Ave,Dallas,TX,75204,722110,Full-Service Restaurants,82,NA,81,23007.86,81,2019-03-09 00:00:00,2021-03-08 00:00:00,82,N/A,23007.86,81,0,23007.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:41,"3699 McKinney Ave, Dallas, TX, 75204",32.8076059,-96.7978877
1917206,Jalisco Mexican Restaurent,"Segovia, Inc.",4044 Professional Lane Suite A,Newburgh,IN,47630,72211,Full-Service Restaurants,42,NA,27,68371.28,22,2019-02-25 00:00:00,2021-02-22 00:00:00,42,N/A,68371.28,22,23443.12,44928.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:41,"4044 Professional Lane Suite A, Newburgh, IN, 47630",37.9751221,-87.4006453
1917473,South Coast Tire Pros,SKbasey Inc,2764 Oregon Ave SW,Bandon,OR,97411,811191,Automotive Oil Change and Lubrication Shops,3,NA,1,0,0,2019-01-02 00:00:00,2020-08-13 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:41,"2764 Oregon Ave SW, Bandon, OR, 97411",43.1180608,-124.4153645
1932078,Ponce Imports,"Ponce Imports, Incorporated",6060 Florida Blvd.,Baton Rouge,LA,70806,441120,Used Car Dealers,12,NA,10,9297.2,10,2019-03-25 00:00:00,2021-03-24 00:00:00,12,N/A,9297.2,10,0,9297.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:41,"6060 Florida Blvd., Baton Rouge, LA, 70806",30.4506352,-91.12802219999999
1932086,Catalyst PDG,"Catalyst PDG, Inc.","2920 Fortune Circle West Drive, Suite E",Indianapolis,IN,46241,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",3,NA,2,1897.55,2,2019-03-02 00:00:00,2021-03-01 00:00:00,3,N/A,1897.55,2,0,1897.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:41,"2920 Fortune Circle West Drive, Suite E, Indianapolis, IN, 46241",39.7224137,-86.2635102
1932087,Royer Corporation,Royer Corporation,805 East Street,Madison,IN,47250,326199,All Other Plastics Product Manufacturing,10,NA,9,1886.6,9,2019-01-30 00:00:00,2021-01-29 00:00:00,10,N/A,1886.6,9,0,1886.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"805 East Street, Madison, IN, 47250",38.741973,-85.3747575
1932122,National General Management Corp.,National General Management Corp.,5630 University Parkway,Winston Salem,NC,27105,524210,Insurance Agencies and Brokerages,1,NA,1,1998.55,1,2019-07-07 00:00:00,2021-05-08 00:00:00,1,N/A,1998.55,1,0,1998.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"5630 University Parkway, Winston Salem, NC, 27105",36.1749888,-80.27729579999999
1932128,The Recovery Center of Maryland,"Recovery Center of Maryland, LLC",211 E. 25th Street,Baltimore,MD,21218,621420,Outpatient Mental Health and Substance Abuse Centers,7,NA,6,6772.95,6,2019-01-16 00:00:00,2021-01-15 00:00:00,7,N/A,6772.95,6,0,6772.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"211 E. 25th Street, Baltimore, MD, 21218",39.3177054,-76.6137763
1932129,"Bee Line Support, Inc.","Bee Line Support, Inc.",1826 S Clinton St.,Chicago,IL,60616,561720,Janitorial Services,74,NA,67,21423.61,67,2019-01-18 00:00:00,2021-01-17 00:00:00,74,N/A,21423.61,67,570.12,20853.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"1826 S Clinton St., Chicago, IL, 60616",41.8564477,-87.640723
1932142,"AGVIQ, LLC",Agviq LLC,2809 S Lynnhaven Rd. Ste 200,Virginia Beach,VA,23452,562910,Remediation Services,5,NA,3,6835.2,3,2019-06-16 00:00:00,2021-06-15 00:00:00,1,N/A,0,0,0,0,0,0,4,6835.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"2809 S Lynnhaven Rd. Ste 200, Virginia Beach, VA, 23452",36.8325374,-76.0691645
1932214,Flynn Mid Atlantic LP,Flynn Mid Atlantic LP,5200 Raynor Avenue,Linthicum Heights,MD,21090,238160,Roofing Contractors,129,NA,32,35783.43,32,2019-03-01 00:00:00,2021-04-10 00:00:00,33,N/A,35.4,8,0,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,35428.58,32,0,0,0,0,0,0,0,32,319.45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 00:18:42,"5200 Raynor Avenue, Linthicum Heights, MD, 21090",39.2225681,-76.65972289999999
1925752,Joey D's Chicago Style Eatery & Pizzeria,"Joey D's 41, LLC",211 N Tamiami Trail,Sarasota,FL,34236,722110,Full-Service Restaurants,5,NA,4,507.29,4,2019-12-01 00:00:00,2020-11-28 00:00:00,5,N/A,507.29,4,0,507.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-15 00:18:44,"211 N Tamiami Trail, Sarasota, FL, 34236",27.3382504,-82.5470955
1925829,Boulder All Star Movers,"Boulder All Star Movers, LLC",1729 Majestic Dr.,Lafayette,CO,80026,541614,"Process, Physical Distribution, and Logistics Consulting Services",1,NA,0,0,0,2019-01-15 00:00:00,2021-01-14 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-15 00:18:44,"1729 Majestic Dr., Lafayette, CO, 80026",39.9810673,-105.0695656
1898217,"Solar Panel Solutions, LLC","Solar Panel Solutions, LLC",231 River Rd Estate,Greenville,NC,27834,23622,Commercial and Institutional Building Construction,27,NA,26,11303.77,26,2019-10-01 00:00:00,2020-02-25 00:00:00,27,N/A,11303.77,26,72.5,11231.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-10 00:24:59,"231 River Rd Estate, Greenville, NC, 27834",35.6530217,-77.4217529
1898658,"The Waters of Cumberland, LLC","The Waters Of Cumberland, LLC - Infinity Mgmt",1516 Cumberland Street,Little Rock,AR,72202,623110,Nursing Care Facilities,17,NA,16,55040.05,16,2019-01-23 00:00:00,2020-03-14 00:00:00,17,N/A,55040.05,16,0,55040.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-10 00:24:59,"1516 Cumberland Street, Little Rock, AR, 72202",34.7339601,-92.2711564
1898706,King Buffet,"Wong Chao, Inc.",521 Central Pkwy E.,Plano,TX,75074,722211,Limited-Service Restaurants,16,NA,15,30105,15,2019-12-01 00:00:00,2020-03-10 00:00:00,16,N/A,30105,15,0,30105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-10 00:24:59,"521 Central Pkwy E., Plano, TX, 75074",33.0267643,-96.7081377
